Cluster,Predicted_Skill_Text,Matched_Course_Index,Course_Code,Course_Title,Cosine_Similarity
facilities engineering manager_-1,facilities engineering manager_-1,10623,TURKISH 198,Directed Group Study for Upper Division Students,0.7915031909942627
facilities engineering manager_-1,facilities engineering manager_-1,5736,IND ENG 252,Service Operations Management,0.8135623335838318
facilities engineering manager_-1,facilities engineering manager_-1,2835,CYBER 252,Security Operations,0.8016988039016724
facilities engineering manager_-1,facilities engineering manager_-1,2238,CIV ENG C133,Engineering Analysis Using the Finite Element Method,0.7199903726577759
facilities engineering manager_-1,facilities engineering manager_-1,2328,CIV ENG 261,Infrastructure Systems Management,0.8699734210968018
facilities engineering manager_-1,facilities engineering manager_-1,907,ART 229,NEW MEDIA METHODS,0.8023284673690796
facilities engineering manager_-1,facilities engineering manager_-1,8082,NEU 63,Introduction to Functional Neuroanatomy,0.7650495767593384
facilities engineering manager_-1,facilities engineering manager_-1,5638,HISTORY 285D,Research Seminars: United States,0.7191001176834106
facilities engineering manager_-1,facilities engineering manager_-1,2845,DANISH 1A,Beginning Danish,0.7236354351043701
facilities engineering manager_-1,facilities engineering manager_-1,3596,EDUC N299,Special Study and Research,0.7464960813522339
facilities engineering manager_-1,facilities engineering manager_-1,5596,HISTORY C188B,Art and Science,0.7197659611701965
facilities engineering manager_-1,facilities engineering manager_-1,1323,EWMBA 290K,Innovation in Services and Business Models,0.7275715470314026
facilities engineering manager_-1,facilities engineering manager_-1,1970,CHEM 274B,Software Engineering Fundamentals for Molecular Sciences,0.8045977354049683
facilities engineering manager_-1,facilities engineering manager_-1,6207,JOURN 39K,Freshman/Sophomore Seminar,0.7559326887130737
facilities engineering manager_-1,facilities engineering manager_-1,5759,IND ENG 290G,Advanced Mathematical Programming,0.706358790397644
facilities engineering manager_-1,facilities engineering manager_-1,1422,MBA 201B,Macroeconomics in the Global Economy,0.7643950581550598
facilities engineering manager_-1,facilities engineering manager_-1,5743,IND ENG 261,Experimenting with Simulated Systems,0.8225876092910767
facilities engineering manager_-1,facilities engineering manager_-1,3840,"ENE,RES 273",Research Methods in Social Sciences,0.7684348821640015
machine learning junior developer_-1,machine learning junior developer_-1,5023,GEOG 197,Field Study in Geography,0.7386347651481628
machine learning junior developer_-1,machine learning junior developer_-1,2143,CY PLAN 190,Advanced Topics in Urban Studies,0.7069865465164185
machine learning junior developer_-1,machine learning junior developer_-1,10353,SPANISH 123,"Mexican Culture, Language, and Civilization",0.6258529424667358
machine learning junior developer_-1,machine learning junior developer_-1,10074,SOCIOL 113,Sociology of Education,0.6957264542579651
machine learning junior developer_-1,machine learning junior developer_-1,10327,SPANISH 32,Magical Realism and Beyond: Latin American Literature in English,0.5863831639289856
machine learning junior developer_-1,machine learning junior developer_-1,4345,ESPM 151,"Society, Environment, and Culture",0.6701501607894897
machine learning junior developer_-1,machine learning junior developer_-1,9349,PB HLTH 200,Foundations of Public Health Practice,0.677918553352356
machine learning junior developer_-1,machine learning junior developer_-1,10343,SPANISH 107B,Survey of Spanish Literature,0.6420536041259766
machine learning junior developer_-1,machine learning junior developer_-1,10326,SPANISH 30,Don Quixote in English,0.4731254577636719
machine learning junior developer_-1,machine learning junior developer_-1,5640,HISTORY 285F,Research Seminars: Asia,0.681656002998352
machine learning junior developer_-1,machine learning junior developer_-1,10349,SPANISH 112,Studies in Spanish Culture,0.589515745639801
machine learning junior developer_-1,machine learning junior developer_-1,5639,HISTORY 285E,Research Seminars: Latin America,0.681880533695221
machine learning junior developer_-1,machine learning junior developer_-1,1235,EWMBA 201B,Macroeconomics in the Global Economy,0.7179080247879028
machine learning junior developer_-1,machine learning junior developer_-1,10278,SASIAN C214,Seminar in Tibetan Buddhism,0.6629079580307007
machine learning junior developer_-1,machine learning junior developer_-1,10337,SPANISH 102A,Advanced Grammar and Composition,0.7629128694534302
machine learning junior developer_-1,machine learning junior developer_-1,2766,COMPSCI 263,Design of Programming Languages,0.7754909992218018
machine learning junior developer_-1,machine learning junior developer_-1,1417,MBA 200C,Leadership Communication,0.6647515892982483
machine learning junior developer_-1,machine learning junior developer_-1,1230,BURMESE 100B,Intermediate Burmese,0.6871592998504639
machine learning junior developer_-1,machine learning junior developer_-1,10313,SPANISH R1A,Reading and Composition Through Readings from the Spanish-Speaking World,0.7561594247817993
machine learning junior developer_-1,machine learning junior developer_-1,2875,DATA C102,"Data, Inference, and Decisions",0.77763432264328
machine learning junior developer_-1,machine learning junior developer_-1,2874,DATA C101,Data Engineering,0.7962354421615601
machine learning junior developer_-1,machine learning junior developer_-1,2744,COMPSCI C187,Data Engineering,0.7962354421615601
machine learning junior developer_-1,machine learning junior developer_-1,10279,SASIAN C215,Readings in Indian Buddhist Texts,0.7086278200149536
machine learning junior developer_-1,machine learning junior developer_-1,9065,POL SCI 289,Research Topics in Public Organization,0.7046625018119812
machine learning junior developer_-1,machine learning junior developer_-1,5650,HISTORY N296,Directed Dissertation Research,0.6900313496589661
machine learning junior developer_-1,machine learning junior developer_-1,10300,SEASIAN 160,Philippine Cultural Politics,0.5891506671905518
machine learning junior developer_-1,machine learning junior developer_-1,1371,EWMBA 299E,Competitive Strategy,0.702954888343811
machine learning junior developer_-1,machine learning junior developer_-1,2734,COMPSCI 172,Computability and Complexity,0.6835759878158569
machine learning junior developer_-1,machine learning junior developer_-1,4344,ESPM 150,"Special Topics in Environmental Science, Policy, and Management",0.7512242794036865
machine learning junior developer_-1,machine learning junior developer_-1,10351,SPANISH 121,Contemporary Spanish History and Culture,0.6572329998016357
machine learning junior developer_-1,machine learning junior developer_-1,10305,SEASIAN 167,Contemporary Popular Cultures of the Philippines,0.5768653154373169
machine learning junior developer_-1,machine learning junior developer_-1,10294,SEASIAN 137,Islam and Society in Southeast Asia,0.5644063949584961
machine learning junior developer_-1,machine learning junior developer_-1,2670,CMPBIO 156,"Human Genome, Environment and Public Health",0.7749204039573669
machine learning junior developer_-1,machine learning junior developer_-1,8563,PHYSICS 89,Introduction to Mathematical Physics,0.6800794005393982
machine learning junior developer_-1,machine learning junior developer_-1,8520,PHYS ED 2,Physical Education Activities,0.7180984020233154
machine learning junior developer_-1,machine learning junior developer_-1,2660,COM LIT N298,Special Study,0.7656130790710449
machine learning junior developer_-1,machine learning junior developer_-1,2725,COMPSCI 160,User Interface Design and Development,0.7298052906990051
machine learning junior developer_-1,machine learning junior developer_-1,3521,EDUC 267,Economics of Education,0.7463210821151733
machine learning junior developer_-1,machine learning junior developer_-1,10315,SPANISH 2,Elementary Spanish - Second Semester,0.6971527338027954
machine learning junior developer_-1,machine learning junior developer_-1,9154,PSYCH 124,The Evolution of Human Behavior,0.6783193945884705
machine learning junior developer_-1,machine learning junior developer_-1,9064,POL SCI 284,Strategies of Contemporary Governance,0.700407862663269
machine learning junior developer_-1,machine learning junior developer_-1,9358,PB HLTH 202B,Ethnic and Cultural Diversity in Health Status,0.6258070468902588
machine learning junior developer_-1,machine learning junior developer_-1,2864,DATASCI 290,Special Topics,0.6942265033721924
machine learning junior developer_-1,machine learning junior developer_-1,10291,SEASIAN 128,Introduction to Modern Indonesian and Malaysian Literature in Translation,0.6029329895973206
machine learning junior developer_-1,machine learning junior developer_-1,9152,PSYCH 121,Animal Cognition,0.7072716951370239
machine learning junior developer_-1,machine learning junior developer_-1,7267,MEC ENG 227,Mechanical Behavior of Composite Materials,0.6711465120315552
machine learning junior developer_-1,machine learning junior developer_-1,3870,ENGIN 40,Engineering Thermodynamics,0.5852832198143005
machine learning junior developer_-1,machine learning junior developer_-1,1027,ASTRON 203,Astrophysical Techniques,0.7619713544845581
machine learning junior developer_-1,machine learning junior developer_-1,3647,EGYPT 204B,Demotic Texts,0.7531884908676147
machine learning junior developer_-1,machine learning junior developer_-1,2775,COMPSCI 278,Machine-Based Complexity Theory,0.6827411651611328
engineering technician/ field service_1,engineering technician/ field service_1,8020,NATAMST 105,Indigenous Issues Across the Americas,0.5562055110931396
engineering technician/ field service_1,engineering technician/ field service_1,8019,NATAMST 102,Critical Native American Legal and Policy Studies,0.5734184980392456
engineering technician/ field service_1,engineering technician/ field service_1,8018,NATAMST 101,Native American Tribal Governments,0.5173361897468567
engineering technician/ field service_1,engineering technician/ field service_1,8010,NATAMST 71,Native Americans in North America to 1900,0.508415162563324
engineering technician/ field service_1,engineering technician/ field service_1,8017,NATAMST 100,Native American Law,0.541563093662262
engineering technician/ field service_1,engineering technician/ field service_1,8013,NATAMST 90,"Freshman Seminar--Myth, Memory and History",0.6519973278045654
engineering technician/ field service_1,engineering technician/ field service_1,8016,NATAMST 99,Supervised Independent Study and Research,0.7187169790267944
engineering technician/ field service_1,engineering technician/ field service_1,7516,MELC 192E,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Arabic,0.6930005550384521
engineering technician/ field service_1,engineering technician/ field service_1,7515,MELC 192D,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Islamic Studies,0.6915090680122375
engineering technician/ field service_1,engineering technician/ field service_1,7520,MELC 192I,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Iranian/Persian,0.6955668330192566
engineering technician/ field service_1,engineering technician/ field service_1,8021,NATAMST 110,Theories and Methods in Native American Studies,0.6300095319747925
engineering technician/ field service_1,engineering technician/ field service_1,7524,MELC H195,Senior Honors,0.6893215775489807
engineering technician/ field service_1,engineering technician/ field service_1,7512,MELC 192A,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Ancient Middle Eastern Studies,0.6801552772521973
engineering technician/ field service_1,engineering technician/ field service_1,7519,MELC 192H,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Hebrew,0.694456934928894
engineering technician/ field service_1,engineering technician/ field service_1,7522,MELC 192K,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Turkish,0.6973685026168823
engineering technician/ field service_1,engineering technician/ field service_1,2231,CIV ENG 119,Data and Equity in Environmental Engineering,0.6091420650482178
engineering technician/ field service_1,engineering technician/ field service_1,8014,NATAMST 97,Field Work in Native American Communities,0.6791380643844604
engineering technician/ field service_1,engineering technician/ field service_1,7523,MELC 193,Middle Eastern Archaeological Field School,0.6917184591293335
engineering technician/ field service_1,engineering technician/ field service_1,3048,EPS 100A,Minerals: Their Constitution and Origin,0.6054502129554749
engineering technician/ field service_1,engineering technician/ field service_1,5674,IND ENG 24,Freshman Seminars,0.7221896052360535
engineering technician/ field service_1,engineering technician/ field service_1,8011,NATAMST 72,Native Americans in North America 1900-Present,0.508415162563324
engineering technician/ field service_1,engineering technician/ field service_1,1422,MBA 201B,Macroeconomics in the Global Economy,0.6594030857086182
engineering technician/ field service_1,engineering technician/ field service_1,7234,MEC ENG 198,Directed Group Studies for Advanced Undergraduates,0.7418371438980103
engineering technician/ field service_1,engineering technician/ field service_1,1655,UGBA 146,Project Management,0.7254680395126343
engineering technician/ field service_1,engineering technician/ field service_1,7521,MELC 192J,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Semitics,0.6902099847793579
engineering technician/ field service_1,engineering technician/ field service_1,8015,NATAMST 98,Supervised Group Study and Research,0.6921632289886475
engineering technician/ field service_1,engineering technician/ field service_1,5691,IND ENG 162,Linear Programming and Network Flows,0.6670891046524048
engineering technician/ field service_1,engineering technician/ field service_1,1649,UGBA 135,Personal Financial Management,0.6677061319351196
engineering technician/ field service_1,engineering technician/ field service_1,7511,MELC 192,Undergrad Seminar: Problems and Research in Middle Eastern Languages and Cultures,0.7206072807312012
engineering technician/ field service_1,engineering technician/ field service_1,3244,ECON 209A,Theory and Application of Non-Cooperative Games,0.6128746271133423
engineering technician/ field service_1,engineering technician/ field service_1,4362,ESPM C167,Environmental Health and Development,0.6917281150817871
engineering technician/ field service_1,engineering technician/ field service_1,1263,EWMBA 236B,Investment Strategies and Styles,0.664255678653717
engineering technician/ field service_1,engineering technician/ field service_1,1451,MBA 236B,Investment Strategies and Styles,0.664255678653717
engineering technician/ field service_1,engineering technician/ field service_1,2325,CIV ENG 259,Public Transportation Systems,0.668588399887085
engineering technician/ field service_1,engineering technician/ field service_1,11,AERO ENG 197,Undergraduate Aerospace Engineering Field Studies,0.8175452947616577
engineering technician/ field service_1,engineering technician/ field service_1,1384,XMBA 212,Energy and Environmental Markets,0.6467387676239014
engineering technician/ field service_1,engineering technician/ field service_1,5643,HISTORY 285M,Research Seminars: Middle East,0.6792894005775452
engineering technician/ field service_1,engineering technician/ field service_1,1366,EWMBA 297F,Life Sciences Marketing,0.7411032319068909
engineering technician/ field service_1,engineering technician/ field service_1,1559,MBA 298B,International Business Development for MBAs,0.7290504574775696
engineering technician/ field service_1,engineering technician/ field service_1,606,ARCH 269,Special Topics in Construction and Materials,0.7555259466171265
engineering technician/ field service_1,engineering technician/ field service_1,2306,CIV ENG 240,Civil Engineering Materials,0.6905745267868042
engineering technician/ field service_1,engineering technician/ field service_1,3536,EDUC 274C,Research Seminar in Measurement,0.7325010895729065
engineering technician/ field service_1,engineering technician/ field service_1,2317,CIV ENG 253,Intelligent Transportation Systems,0.7577492594718933
engineering technician/ field service_1,engineering technician/ field service_1,7151,MATH 602,Individual Study for Doctoral Students,0.7289109230041504
engineering technician/ field service_1,engineering technician/ field service_1,1449,MBA 232,Financial Institutions and Markets,0.6666451692581177
engineering technician/ field service_1,engineering technician/ field service_1,6344,LD ARCH 160,Professional Practice Seminar,0.6991413831710815
engineering technician/ field service_1,engineering technician/ field service_1,5658,HUNGARI 1B,Introductory Hungarian,0.6588013172149658
engineering technician/ field service_1,engineering technician/ field service_1,1261,EWMBA 233,Asset Management,0.6820564270019531
engineering technician/ field service_1,engineering technician/ field service_1,3940,ENGIN 245A,Resilient Structural Systems to Natural Hazard,0.6842696666717529
engineering technician/ field service_1,engineering technician/ field service_1,7518,MELC 192G,Undergrad Seminar: Problems and Research in Middle Eastern Studies: Egyptian,0.6971825957298279
director of engineering_0,director of engineering_0,10276,SASIAN 147,Pakistan: An Introduction,0.5909218788146973
director of engineering_0,director of engineering_0,2854,DATASCI 221,Modern Data Applications,0.7174135446548462
director of engineering_0,director of engineering_0,5723,IND ENG C227B,Convex Optimization and Approximation,0.6256377696990967
director of engineering_0,director of engineering_0,2696,COMPSS 211,Advanced Computing,0.6883569359779358
director of engineering_0,director of engineering_0,3188,ECON 132,Seminar in Public Sector Economics,0.6661972999572754
director of engineering_0,director of engineering_0,2863,DATASCI 281,Computer Vision,0.676156759262085
director of engineering_0,director of engineering_0,5552,HISTORY 165C,"Culture in the Age of Commerce: Europe, 1789-1920",0.5628171563148499
director of engineering_0,director of engineering_0,9743,RHETOR 240D,Rhetorical Theory and Criticism: Nonfictional Prose,0.5561435222625732
director of engineering_0,director of engineering_0,2686,CMPBIO 294A,Introduction to Research in Computational Biology,0.6892118453979492
director of engineering_0,director of engineering_0,2837,CYBER 289,Public Interest Cybersecurity: The Cybersecurity Clinic Practicum,0.6844741106033325
director of engineering_0,director of engineering_0,2732,COMPSCI 170,Efficient Algorithms and Intractable Problems,0.5862200260162354
director of engineering_0,director of engineering_0,2861,DATASCI 267,Generative AI,0.7037155032157898
director of engineering_0,director of engineering_0,10289,SEASIAN 101B,"Introduction to the History, Religion, and Culture of Insular Southeast Asia",0.588370680809021
director of engineering_0,director of engineering_0,2711,COMPSCI 36,CS Scholars Seminar: The Educational Climate in CS & CS61A technical discussions,0.6296662092208862
director of engineering_0,director of engineering_0,2860,DATASCI 266,Natural Language Processing with Deep Learning,0.6686571836471558
director of engineering_0,director of engineering_0,2855,DATASCI 231,Behind the Data: Humans and Values,0.6900493502616882
director of engineering_0,director of engineering_0,5759,IND ENG 290G,Advanced Mathematical Programming,0.6611911058425903
director of engineering_0,director of engineering_0,9939,SLAVIC 246B,Postwar Russian Literature (1945-1991),0.5628171563148499
director of engineering_0,director of engineering_0,9942,SLAVIC 256,Topics in Slavic Folklore,0.46281298995018005
director of engineering_0,director of engineering_0,9481,PB HLTH 258W,Global Health Disaster Preparedness and Response,0.5859205722808838
director of engineering_0,director of engineering_0,1015,ASTRON 121,Radio Astronomy Laboratory,0.6714330911636353
director of engineering_0,director of engineering_0,2874,DATA C101,Data Engineering,0.69957435131073
director of engineering_0,director of engineering_0,2744,COMPSCI C187,Data Engineering,0.69957435131073
director of engineering_0,director of engineering_0,10313,SPANISH R1A,Reading and Composition Through Readings from the Spanish-Speaking World,0.6746763586997986
director of engineering_0,director of engineering_0,2875,DATA C102,"Data, Inference, and Decisions",0.65228271484375
director of engineering_0,director of engineering_0,1036,ASTRON 255,Computational Methods in Theoretical Astrophysics,0.6592580676078796
director of engineering_0,director of engineering_0,2868,DATA 88,Data Science Connector,0.6766412258148193
director of engineering_0,director of engineering_0,2853,DATASCI 210,Capstone,0.6937973499298096
director of engineering_0,director of engineering_0,2876,DATA C104,Human Contexts and Ethics of Data - DATA/History/STS,0.6870186924934387
director of engineering_0,director of engineering_0,9745,RHETOR 240F,Rhetorical Theory and Criticism: Legal Rhetoric and Philosophy,0.5535500645637512
director of engineering_0,director of engineering_0,5576,HISTORY 175E,History of Modern Israel: From the Emergence of Zionism to Our Time,0.5268696546554565
director of engineering_0,director of engineering_0,7737,MCELLBI 249M,Research Review in Genetics and Development: Saccharomyces Cerevisiae Microtubule Cytoskeleton,0.596778929233551
director of engineering_0,director of engineering_0,5182,GERMAN 280,North Sea Germanic,0.4916295111179352
director of engineering_0,director of engineering_0,5732,IND ENG 245,Fundamentals of Revenue Management,0.6853219270706177
director of engineering_0,director of engineering_0,2115,CHINESE 282,Modern Chinese Film Studies,0.6210300326347351
director of engineering_0,director of engineering_0,10325,SPANISH C26,Introduction to Romance Languages and Linguistics,0.636968731880188
director of engineering_0,director of engineering_0,2839,CYBER 295,Capstone,0.6614331007003784
director of engineering_0,director of engineering_0,6414,LATAMST 298,Directed Graduate Group Study,0.6180130243301392
director of engineering_0,director of engineering_0,1512,MBA 290N,Managing the New Product Development Process,0.7044039964675903
director of engineering_0,director of engineering_0,1325,EWMBA 290T,Special Topics in Innovation and Design,0.7198246121406555
director of engineering_0,director of engineering_0,5765,IND ENG 602,Individual Study for Doctoral Students,0.6755450963973999
director of engineering_0,director of engineering_0,5741,IND ENG 256,Heathcare Analytics,0.6092358231544495
director of engineering_0,director of engineering_0,2169,CY PLAN C241,Research Methods in Environmental Design,0.6484081745147705
director of engineering_0,director of engineering_0,8390,PACS 199,Supervised Independent Study,0.605433464050293
director of engineering_0,director of engineering_0,9740,RHETOR 221,Rhetoric Graduate Research Seminar,0.5660799145698547
director of engineering_0,director of engineering_0,2852,DATASCI 209,Data Visualization,0.6799233555793762
director of engineering_0,director of engineering_0,9154,PSYCH 124,The Evolution of Human Behavior,0.621475338935852
director of engineering_0,director of engineering_0,6661,LINGUIS 21B,Nahuatl Intermediate Level II,0.5732718110084534
director of engineering_0,director of engineering_0,4249,ENVECON 185,"The Production and Business of Beer, Wine, and Spirits",0.7036932110786438
director of engineering_0,director of engineering_0,2320,CIV ENG 255,Highway Traffic Operations,0.6636177897453308
data engineer_1,data engineer_1,10297,SEASIAN 150,Southeast Asian Mythology,0.5542610287666321
data engineer_1,data engineer_1,10300,SEASIAN 160,Philippine Cultural Politics,0.6156517267227173
data engineer_1,data engineer_1,10349,SPANISH 112,Studies in Spanish Culture,0.6146339178085327
data engineer_1,data engineer_1,10315,SPANISH 2,Elementary Spanish - Second Semester,0.6534879803657532
data engineer_1,data engineer_1,10346,SPANISH C110,Conversion and Negotiation,0.4915253818035126
data engineer_1,data engineer_1,9353,PB HLTH 200GW,Health and Social Behavior Breadth,0.6866065263748169
data engineer_1,data engineer_1,3264,ECON C225,Workshop in Institutional Analysis,0.7648114562034607
data engineer_1,data engineer_1,10329,SPANISH 40B,Nahuatl Beginning II,0.5723430514335632
data engineer_1,data engineer_1,3265,ECON 226,Health Economics,0.7512663006782532
data engineer_1,data engineer_1,10337,SPANISH 102A,Advanced Grammar and Composition,0.7292600274085999
data engineer_1,data engineer_1,2766,COMPSCI 263,Design of Programming Languages,0.7446792721748352
data engineer_1,data engineer_1,2734,COMPSCI 172,Computability and Complexity,0.6478924751281738
data engineer_1,data engineer_1,9349,PB HLTH 200,Foundations of Public Health Practice,0.6692278385162354
data engineer_1,data engineer_1,10343,SPANISH 107B,Survey of Spanish Literature,0.6385982036590576
data engineer_1,data engineer_1,2143,CY PLAN 190,Advanced Topics in Urban Studies,0.7068493366241455
data engineer_1,data engineer_1,10321,SPANISH 21,"Spanish for Bilingual Students, First Course",0.6435834169387817
data engineer_1,data engineer_1,3183,ECON 124,Special Topics in Industrial Organization,0.7556389570236206
data engineer_1,data engineer_1,10322,SPANISH 22,"Spanish for Bilingual Students, Second Course",0.6311483383178711
data engineer_1,data engineer_1,4394,ESPM 187,Restoration Ecology,0.6821416616439819
data engineer_1,data engineer_1,1235,EWMBA 201B,Macroeconomics in the Global Economy,0.7312753200531006
data engineer_1,data engineer_1,9065,POL SCI 289,Research Topics in Public Organization,0.7426180839538574
data engineer_1,data engineer_1,8520,PHYS ED 2,Physical Education Activities,0.692365825176239
data engineer_1,data engineer_1,8563,PHYSICS 89,Introduction to Mathematical Physics,0.686130166053772
data engineer_1,data engineer_1,10341,SPANISH 104B,Survey of Spanish American Literature,0.669880747795105
data engineer_1,data engineer_1,9347,PB HLTH 198,Directed Group Study,0.7275747060775757
data engineer_1,data engineer_1,9249,PSYCH 239,Clinical Seminar,0.739743709564209
data engineer_1,data engineer_1,9358,PB HLTH 202B,Ethnic and Cultural Diversity in Health Status,0.6462873816490173
data engineer_1,data engineer_1,10331,SPANISH 40D,Nahuatl Intermediate II,0.5819319486618042
data engineer_1,data engineer_1,10294,SEASIAN 137,Islam and Society in Southeast Asia,0.5714284777641296
data engineer_1,data engineer_1,3182,ECON 123,Government Regulation of Industry,0.7219803929328918
data engineer_1,data engineer_1,2956,DEV ENG 202,Critical Systems of Development,0.7784213423728943
data engineer_1,data engineer_1,4345,ESPM 151,"Society, Environment, and Culture",0.6884046196937561
data engineer_1,data engineer_1,5650,HISTORY N296,Directed Dissertation Research,0.6912205219268799
data engineer_1,data engineer_1,10327,SPANISH 32,Magical Realism and Beyond: Latin American Literature in English,0.5820903778076172
data engineer_1,data engineer_1,10278,SASIAN C214,Seminar in Tibetan Buddhism,0.6483865976333618
data engineer_1,data engineer_1,166,"A,RESEC 212",Econometrics: Multiple Equation Estimation,0.7238924503326416
data engineer_1,data engineer_1,9152,PSYCH 121,Animal Cognition,0.703048586845398
data engineer_1,data engineer_1,3911,ENGIN 204A,The digital transformation in industry,0.7634481191635132
data engineer_1,data engineer_1,1417,MBA 200C,Leadership Communication,0.6427084803581238
data engineer_1,data engineer_1,1230,BURMESE 100B,Intermediate Burmese,0.655564546585083
data engineer_1,data engineer_1,9066,POL SCI 290,Dissertation Research,0.7114418148994446
data engineer_1,data engineer_1,2849,DATASCI 203,Statistics for Data Science,0.7979816794395447
data engineer_1,data engineer_1,9151,PSYCH N120,Basic Issues in Cognition,0.7562313079833984
data engineer_1,data engineer_1,9348,PB HLTH 199,Supervised Independent Study and Research,0.7413838505744934
data engineer_1,data engineer_1,10342,SPANISH 107A,Survey of Spanish Literature,0.6463505029678345
data engineer_1,data engineer_1,2691,CPH 270,Computational Precision Health Seminar,0.7876640558242798
data engineer_1,data engineer_1,5890,INTEGBI 146LF,Behavioral Ecology with Laboratory,0.7420234680175781
data engineer_1,data engineer_1,4390,ESPM C183,Forest Ecosystem Management,0.6890093684196472
data engineer_1,data engineer_1,3813,"ENE,RES 140",Environmental Justice and Economics,0.6756893992424011
data engineer_1,data engineer_1,4391,ESPM 184,Agroforestry Systems,0.687781810760498
engineering team lead_-1,engineering team lead_-1,2718,COMPSCI 61BL,Data Structures and Programming Methodology,0.7269842028617859
engineering team lead_-1,engineering team lead_-1,5729,IND ENG 242A,Machine Learning and Data Analytics,0.7240824103355408
engineering team lead_-1,engineering team lead_-1,5755,IND ENG 280,Systems Analysis and Design Project,0.7843335866928101
engineering team lead_-1,engineering team lead_-1,1970,CHEM 274B,Software Engineering Fundamentals for Molecular Sciences,0.7451387643814087
engineering team lead_-1,engineering team lead_-1,2932,DES INV 90,Special Topics in Design Innovation,0.7506382465362549
engineering team lead_-1,engineering team lead_-1,2329,CIV ENG 262,Analysis of Transportation Data,0.729560136795044
engineering team lead_-1,engineering team lead_-1,5727,IND ENG 240,Optimization Analytics,0.7362245321273804
engineering team lead_-1,engineering team lead_-1,2349,CIV ENG 277,Advanced Foundation Engineering,0.7282640933990479
engineering team lead_-1,engineering team lead_-1,7225,MEC ENG 193F,Special Topics in Fluids,0.7067767381668091
engineering team lead_-1,engineering team lead_-1,3778,EL ENG 248C,Numerical Modeling and Analysis: Nonlinear Systems and Noise,0.7364797592163086
engineering team lead_-1,engineering team lead_-1,5653,HISTORY 301,Professional Training: Teaching History,0.6921948194503784
engineering team lead_-1,engineering team lead_-1,3888,ENGIN 170E,TECHNOLOGY LEADERSHIP AND AI,0.6232186555862427
engineering team lead_-1,engineering team lead_-1,2918,DEMOG C275A,Economic Demography,0.6609005928039551
engineering team lead_-1,engineering team lead_-1,1304,EWMBA 267,Topics in Marketing,0.6913774013519287
engineering team lead_-1,engineering team lead_-1,1492,MBA 267,Topics in Marketing,0.6913774013519287
engineering team lead_-1,engineering team lead_-1,5756,IND ENG 288,Automation Science and Engineering,0.7465749979019165
engineering team lead_-1,engineering team lead_-1,3848,"ENE,RES 293A",Master's Seminar I: Interdisciplinary Analysis and the Environment,0.716974139213562
engineering team lead_-1,engineering team lead_-1,5730,IND ENG 242B,Machine Learning and Data Analytics II,0.7089073657989502
engineering team lead_-1,engineering team lead_-1,6306,KOREAN 163,Translation: Theory and Practice,0.6743094325065613
engineering team lead_-1,engineering team lead_-1,6278,KOREAN 1A,Elementary Korean,0.6041758060455322
engineering team lead_-1,engineering team lead_-1,2755,COMPSCI 199,Supervised Independent Study,0.62868332862854
engineering team lead_-1,engineering team lead_-1,1463,MBA 236T,Fin Tech,0.6840828657150269
engineering team lead_-1,engineering team lead_-1,1275,EWMBA 236T,Fin Tech,0.6840828657150269
engineering team lead_-1,engineering team lead_-1,7055,MATH 128A,Numerical Analysis,0.549919843673706
engineering team lead_-1,engineering team lead_-1,6902,MATH 128A,Numerical Analysis,0.549919843673706
engineering team lead_-1,engineering team lead_-1,3944,ENGIN 250A,Analysis and Control of Nonlinear Systems,0.6858721971511841
engineering team lead_-1,engineering team lead_-1,2346,CIV ENG 273,Advanced GeoEngineering Testing and Design,0.7031193375587463
engineering team lead_-1,engineering team lead_-1,2225,CIV ENG 111L,Water and Air Quality Laboratory,0.7395761013031006
engineering team lead_-1,engineering team lead_-1,1846,CHM ENG C295L,Implications and Applications of Synthetic Biology,0.6854444742202759
engineering team lead_-1,engineering team lead_-1,3840,"ENE,RES 273",Research Methods in Social Sciences,0.7419979572296143
engineering team lead_-1,engineering team lead_-1,6679,LINGUIS 113,Experimental Phonetics,0.5974496603012085
engineering team lead_-1,engineering team lead_-1,2705,COMPSS 224B,Quantitative Political Risk Analysis,0.6975667476654053
engineering team lead_-1,engineering team lead_-1,515,ARCH 122,Principles of Computer Aided Architectural Design,0.7352172136306763
engineering team lead_-1,engineering team lead_-1,7299,MEC ENG 252,Heat Convection,0.5847731828689575
engineering team lead_-1,engineering team lead_-1,5743,IND ENG 261,Experimenting with Simulated Systems,0.7451709508895874
engineering team lead_-1,engineering team lead_-1,2469,COLWRIT 5C,"Language, Culture, and Film",0.7138897776603699
engineering team lead_-1,engineering team lead_-1,494,ARCH 11A,Introduction to Visual Representation and Drawing,0.7068222761154175
engineering team lead_-1,engineering team lead_-1,5638,HISTORY 285D,Research Seminars: United States,0.6462482213973999
engineering team lead_-1,engineering team lead_-1,508,ARCH 107,Introduction to the Practice of Architecture,0.7386016845703125
